Date,Category,Longitude,Latitude
12/13/2015,Motor Vehicle Theft,-75.12902488,40.03473801
12/13/2015,Motor Vehicle Theft,-75.17821715,39.94718685
12/13/2015,Vandalism/Criminal Mischief,-75.16444787,40.00968257
12/13/2015,Vandalism/Criminal Mischief,-75.15383119,40.01277732
12/13/2015,Vandalism/Criminal Mischief,-75.1586366,40.00546878
12/13/2015,Vandalism/Criminal Mischief,-75.15644008,40.00452405
12/13/2015,Recovered Stolen Motor Vehicle,-74.98758858,40.11388142
12/13/2015,Recovered Stolen Motor Vehicle,-75.0518682,40.0430003
12/13/2015,Recovered Stolen Motor Vehicle,-75.1731381,39.98526148
12/13/2015,Recovered Stolen Motor Vehicle,-75.20401649,40.07464305
12/13/2015,Robbery Firearm,-75.14513403,39.94384078
12/13/2015,Other Assaults,-75.15548371,39.92382021
12/13/2015,Vandalism/Criminal Mischief,-75.16819354,39.91631965
12/13/2015,Recovered Stolen Motor Vehicle,-75.16193107,39.98788873
12/13/2015,Recovered Stolen Motor Vehicle,-75.12998348,39.97525841
12/13/2015,Recovered Stolen Motor Vehicle,-75.15286314,40.00164221
12/13/2015,Recovered Stolen Motor Vehicle,-75.14542985,39.97664089
12/13/2015,Recovered Stolen Motor Vehicle,-75.11514233,40.02359634
12/13/2015,Recovered Stolen Motor Vehicle,-75.23431622,39.92749534
12/13/2015,Recovered Stolen Motor Vehicle,-75.12506397,40.01840703
12/13/2015,Recovered Stolen Motor Vehicle,-75.22363142,39.9757074
12/13/2015,Recovered Stolen Motor Vehicle,-75.1072519,40.02604986
12/13/2015,Recovered Stolen Motor Vehicle,-75.23477239,39.92722802
12/13/2015,Recovered Stolen Motor Vehicle,-75.00419152,40.05523195
12/13/2015,Recovered Stolen Motor Vehicle,-75.11019703,40.02431333
12/13/2015,Recovered Stolen Motor Vehicle,-75.11809542,39.99396142
12/13/2015,Recovered Stolen Motor Vehicle,-75.11341607,40.02440559
12/13/2015,Recovered Stolen Motor Vehicle,-75.13256186,39.99736522
12/13/2015,Recovered Stolen Motor Vehicle,-75.2386024,39.91498096
12/13/2015,Recovered Stolen Motor Vehicle,-75.17349465,39.91975211
12/13/2015,Thefts,-75.24414304,39.87626358
12/13/2015,Other Assaults,-75.1885337,40.06357774
12/13/2015,Other Assaults,-75.23512137,39.95975445
12/13/2015,All Other Offenses,-75.08125889,40.01947932
12/13/2015,Theft from Vehicle,-75.21308352,40.00026839
12/13/2015,Public Drunkenness,-75.23148418,39.93362177
12/13/2015,Other Assaults,-74.98611469,40.07200858
12/13/2015,Thefts,-75.04490047,40.05899881
12/13/2015,Burglary Residential,-75.10831666,40.010584
12/13/2015,Thefts,-75.08608867,40.00811058
12/13/2015,Vandalism/Criminal Mischief,-75.07818225,40.02241576
12/13/2015,Theft from Vehicle,-75.13191317,40.02162373
12/13/2015,Vandalism/Criminal Mischief,-75.16661939,39.95380723
12/13/2015,Robbery No Firearm,-75.17148781,39.93180319
12/13/2015,Robbery No Firearm,-75.04909277,40.03010307
12/13/2015,Aggravated Assault No Firearm,-75.11708241,39.99821843
12/13/2015,Other Assaults,-75.17592915,40.04280172
12/13/2015,All Other Offenses,-75.22985315,39.95503487
12/13/2015,Thefts,-75.09695108,39.99341788
12/13/2015,All Other Offenses,-75.24134137,39.95894629
12/13/2015,Vandalism/Criminal Mischief,-75.14089825,40.01659246
12/13/2015,Homicide - Criminal,-75.22489755,39.96957729
12/13/2015,All Other Offenses,-75.02305085,40.11308414
12/13/2015,All Other Offenses,-75.22777713,39.92406605
12/13/2015,Theft from Vehicle,-75.12794262,40.01416487
12/13/2015,Theft from Vehicle,-75.21393938,39.94791882
12/13/2015,All Other Offenses,-75.17886392,39.98140257
12/13/2015,Vandalism/Criminal Mischief,-75.15403766,40.06215965
12/13/2015,Vandalism/Criminal Mischief,-75.16280598,39.98651068
12/13/2015,All Other Offenses,-75.09706783,39.99744416
12/13/2015,Recovered Stolen Motor Vehicle,-75.16483252,40.01178575
12/12/2015,Vandalism/Criminal Mischief,-75.18241951,39.92730898
12/12/2015,Vandalism/Criminal Mischief,-75.17983748,39.92311384
12/12/2015,Thefts,-75.0599353,40.04784142
12/12/2015,Other Assaults,-75.16453965,39.94169334
12/12/2015,Thefts,-75.22018026,40.03948235
12/12/2015,Thefts,-75.17055438,39.91682484
12/12/2015,Vandalism/Criminal Mischief,-75.08833606,40.04538055
12/12/2015,Vandalism/Criminal Mischief,-75.09563875,40.04965068
12/12/2015,Vandalism/Criminal Mischief,-75.07923274,40.07225595
12/12/2015,Vandalism/Criminal Mischief,-75.06649987,40.04079616
12/12/2015,Robbery Firearm,-75.08459352,40.07325328
12/12/2015,Vandalism/Criminal Mischief,-75.14512705,39.92692502
12/12/2015,Other Assaults,-75.17856186,39.92851466
12/12/2015,Theft from Vehicle,-75.16639136,39.93902126
12/12/2015,Burglary Residential,-75.17557786,39.92842793
12/12/2015,Thefts,-75.08560123,40.05782842
12/12/2015,Fraud,-75.16046951,39.94649851
12/12/2015,Other Assaults,-75.15650499,39.95257436
12/12/2015,Fraud,-75.07382654,40.05619488
12/12/2015,Thefts,-75.08443521,40.02433204
12/12/2015,Thefts,-75.02926103,40.12261353
12/12/2015,Fraud,-75.15756746,40.0542382
12/12/2015,Thefts,-75.16128785,39.93077697
12/12/2015,Thefts,-75.15782042,39.93887256
12/12/2015,Liquor Law Violations,-75.17194402,39.9220744
12/12/2015,Liquor Law Violations,-75.17194402,39.9220744
12/12/2015,Theft from Vehicle,-75.09097899,40.03174064
12/12/2015,All Other Offenses,-75.1571456,39.956813
12/12/2015,Robbery No Firearm,-75.17689766,39.9274334
12/12/2015,Other Assaults,-75.06596494,40.06024612
12/12/2015,Theft from Vehicle,-75.14225829,39.95719269
12/12/2015,Fraud,-75.07834168,40.02730099
12/12/2015,Thefts,-75.0581373,40.04990789
12/12/2015,All Other Offenses,-75.1665911,39.90445876
12/12/2015,Thefts,-75.14496511,39.92737254
12/12/2015,Aggravated Assault Firearm,-74.97945236,40.09727936
12/12/2015,Theft from Vehicle,-75.15125768,39.91546174
12/12/2015,Thefts,-75.10905266,40.03983925
12/12/2015,Fraud,-75.14501826,39.92676514
12/12/2015,Narcotic / Drug Law Violations,-75.17914914,40.0543351
12/12/2015,Aggravated Assault No Firearm,-75.15318496,39.9532101
12/12/2015,Theft from Vehicle,-75.17512714,39.95385721
12/12/2015,Thefts,-75.0900492,40.02923194
12/12/2015,Aggravated Assault No Firearm,-75.02739175,40.06675314
12/12/2015,Fraud,-75.01600324,40.06908687
12/12/2015,Theft from Vehicle,-75.14482658,39.93353998
12/12/2015,Burglary Residential,-75.02573312,40.04597865
12/12/2015,Aggravated Assault No Firearm,-75.16650584,39.92191081
12/12/2015,Public Drunkenness,-75.14506202,39.94106908
12/12/2015,Thefts,-74.95910997,40.08715366
12/12/2015,Other Assaults,-75.07134538,40.03974476
12/12/2015,Other Assaults,-75.06934497,40.03680855
12/12/2015,Other Assaults,-75.23144165,39.93700111
12/12/2015,Thefts,-75.14363786,39.92350563
12/12/2015,Thefts,-75.14693963,39.94880661
12/12/2015,Thefts,-75.059521,40.02058765
12/12/2015,Theft from Vehicle,-75.16867484,39.90472782
12/12/2015,Burglary Residential,-75.16269317,40.03541485
12/12/2015,All Other Offenses,-75.15980319,39.92047978
12/12/2015,Vandalism/Criminal Mischief,-75.04915843,40.0748394
12/12/2015,Vandalism/Criminal Mischief,-75.03054752,40.09797995
12/12/2015,Vandalism/Criminal Mischief,-75.02368565,40.0876739
12/12/2015,Theft from Vehicle,-75.24706826,39.88631974
12/12/2015,Theft from Vehicle,-75.15814738,39.99278053
12/12/2015,Fraud,-75.16673902,39.94853175
12/12/2015,Fraud,-75.17570253,39.95118995
12/12/2015,Fraud,-75.16434047,39.94935515
12/12/2015,Other Assaults,-75.15949299,39.95392692
12/12/2015,Narcotic / Drug Law Violations,,
12/12/2015,Other Assaults,-75.03284353,40.10524382
12/12/2015,Other Assaults,-75.01074513,40.09981196
12/12/2015,Thefts,-75.17512714,39.95385721
12/12/2015,Thefts,-75.1756028,39.95149085
12/12/2015,Vandalism/Criminal Mischief,-74.97122297,40.08771461
12/12/2015,Thefts,-75.2408246,39.91488921
12/12/2015,Thefts,-75.2357599,39.92616433
12/12/2015,Other Assaults,-75.21215115,40.03080912
12/12/2015,All Other Offenses,-75.22906525,40.0291998
12/12/2015,All Other Offenses,-75.05608065,40.02946416
12/12/2015,All Other Offenses,-75.05364365,40.02659795
12/12/2015,All Other Offenses,-75.06068066,40.01688832
12/12/2015,Aggravated Assault No Firearm,-75.15262631,39.91701084
12/12/2015,Thefts,-75.10258331,40.00765117
12/12/2015,All Other Offenses,-75.22451812,39.95990712
12/12/2015,Other Assaults,-75.0669488,40.02844829
12/12/2015,Other Assaults,-75.0406969,40.03684918
12/12/2015,Other Assaults,-75.02658294,40.0352975
12/12/2015,Thefts,-75.23243639,39.94108776
12/12/2015,Fraud,-75.21103589,39.96454814
12/12/2015,Fraud,-75.15589109,39.95138648
12/12/2015,Other Assaults,-75.2323094,39.93499436
12/12/2015,Other Assaults,-75.22769608,39.9239574
12/12/2015,Other Assaults,-75.23450662,39.9276124
12/12/2015,Public Drunkenness,-75.07818225,40.02241576
12/12/2015,Public Drunkenness,-75.07818225,40.02241576
12/12/2015,Fraud,-75.2320785,39.96981682
12/12/2015,All Other Offenses,-75.15650499,39.95257436
12/12/2015,Fraud,-75.16654397,39.97999344
12/12/2015,Other Assaults,-75.15813387,40.04642778
12/12/2015,Other Assaults,-75.16316588,39.96707887
12/12/2015,Other Assaults,-75.16661939,39.95380723
12/12/2015,Other Assaults,-75.16661939,39.95380723
12/12/2015,Other Assaults,-75.16661939,39.95380723
12/12/2015,Other Assaults,-75.16661939,39.95380723
12/12/2015,Aggravated Assault Firearm,-75.15096095,39.97049177
12/12/2015,Other Assaults,-75.20938647,39.95882122
12/12/2015,Other Assaults,-75.22986565,39.98799854
12/12/2015,All Other Offenses,-75.20682767,40.0504607
12/12/2015,Other Assaults,-75.11539331,39.99677062
12/12/2015,Thefts,-75.02912924,40.03227721
12/12/2015,Other Assaults,-75.24590834,39.9570439
12/12/2015,Other Assaults,-75.15527283,39.99086237
12/12/2015,All Other Offenses,-75.10504581,40.00050645
12/12/2015,All Other Offenses,-75.11578634,39.99522545
12/12/2015,All Other Offenses,-75.14963365,40.00187969
12/12/2015,Rape,-75.18582662,39.98846916
12/12/2015,Other Assaults,-75.23503179,39.96046899
12/12/2015,Disorderly Conduct,,
12/12/2015,Disorderly Conduct,-75.11335803,39.99652645
12/12/2015,Burglary Residential,-75.12045071,40.04936694
12/12/2015,All Other Offenses,-75.11574225,40.00935183
12/12/2015,Other Assaults,-75.2327522,39.97680002
12/12/2015,Other Assaults,-75.19207186,39.93475839
12/12/2015,Other Assaults,-75.22983415,39.98707383
12/12/2015,Thefts,-75.18285664,40.03633042
12/12/2015,Thefts,-75.20491612,40.07519157
12/12/2015,Burglary Residential,-75.09000817,40.01776566
12/12/2015,Theft from Vehicle,-75.15569437,39.94860987
12/12/2015,Other Assaults,-75.18442649,39.98566084
12/12/2015,Other Assaults,-75.17567518,39.97670563
12/12/2015,All Other Offenses,-75.16148534,39.95207291
12/12/2015,All Other Offenses,-74.99067613,40.08107203
12/12/2015,Other Assaults,-75.23580014,39.94993422
12/12/2015,Fraud,-75.06449694,40.03673274
12/12/2015,Burglary Residential,-75.16363943,39.98218248
12/12/2015,Burglary Residential,-75.05598852,40.02643399
12/12/2015,Burglary Residential,-75.10127814,39.99729527
12/12/2015,Narcotic / Drug Law Violations,-75.15650499,39.95257436
12/12/2015,Aggravated Assault No Firearm,-75.17142247,40.04361376
12/12/2015,Other Assaults,-75.17580229,40.04436715
12/12/2015,Other Assaults,-75.16355759,40.07018953
12/12/2015,Robbery No Firearm,-75.03919438,40.0392752
12/12/2015,Other Assaults,-75.17896259,40.03370055
12/12/2015,Aggravated Assault No Firearm,-75.16257825,39.9870336
12/12/2015,Other Assaults,-75.17567518,39.97670563
12/12/2015,Other Assaults,-75.12356615,40.03877887
12/12/2015,Other Assaults,-75.14459797,40.03692881
12/12/2015,Other Assaults,-75.12391684,40.04282834
12/12/2015,Narcotic / Drug Law Violations,-75.12247141,40.02534865
12/12/2015,Fraud,-75.12135913,40.0269147
12/12/2015,Aggravated Assault No Firearm,-75.14882485,40.0025673
12/12/2015,Fraud,-75.23288981,39.96094639
12/12/2015,Theft from Vehicle,-75.11177379,40.0103548
12/12/2015,All Other Offenses,-75.23639902,39.92602639
12/12/2015,Aggravated Assault No Firearm,-75.11373918,39.99921211
12/12/2015,Other Assaults,-75.15666636,40.01457356
12/12/2015,Vandalism/Criminal Mischief,-74.99701435,40.12408808
12/12/2015,All Other Offenses,-75.24013406,39.96957342
12/12/2015,Thefts,-75.21847509,39.95225773
12/12/2015,Aggravated Assault No Firearm,-75.23089897,39.99909453
12/12/2015,Burglary Residential,-75.23515919,39.96052708
12/12/2015,Thefts,-75.02913132,40.0631929
12/12/2015,Thefts,-75.03989825,40.05468614
12/12/2015,All Other Offenses,-75.05096153,40.03238204
12/12/2015,Burglary Residential,-75.16666993,39.97423692
12/12/2015,Robbery Firearm,-75.23237393,39.93185785
12/12/2015,Other Assaults,-75.11632608,40.01942544
12/12/2015,Thefts,-75.13399472,40.02998426
12/12/2015,Theft from Vehicle,-74.98858312,40.06247437
12/12/2015,Robbery No Firearm,-75.16593895,40.00324108
12/12/2015,Thefts,-75.03167975,40.09273386
12/12/2015,Thefts,-75.21299905,39.96970647
12/12/2015,Theft from Vehicle,-75.02964356,40.11618925
12/12/2015,Thefts,-75.23928662,39.91584834
12/12/2015,Robbery Firearm,-75.07769506,40.01889365
12/12/2015,Thefts,-75.18790092,39.95225513
12/12/2015,Robbery Firearm,-75.19524471,39.9596897
12/12/2015,Other Assaults,-75.06589827,40.04020425
12/12/2015,Thefts,-75.23241199,39.96328031
12/12/2015,Other Assaults,-75.16585141,39.95367118
12/12/2015,Aggravated Assault No Firearm,-75.15965362,39.97819858
12/12/2015,Vandalism/Criminal Mischief,-75.07822678,40.0264527
12/12/2015,Vandalism/Criminal Mischief,-75.08295793,40.02523591
12/12/2015,All Other Offenses,-75.16261217,40.00199709
12/12/2015,Theft from Vehicle,-75.11381954,39.99452122
12/12/2015,Narcotic / Drug Law Violations,-75.24116213,39.95065784
12/12/2015,Narcotic / Drug Law Violations,-75.14381657,40.03891586
12/12/2015,All Other Offenses,-75.24398032,39.9197997
12/12/2015,Narcotic / Drug Law Violations,-75.16483941,39.97715724
12/12/2015,Other Assaults,-75.16443797,39.92750941
12/12/2015,All Other Offenses,-75.24170206,39.95721468
12/12/2015,Other Assaults,-75.1733096,39.94458444
12/12/2015,All Other Offenses,-75.24590834,39.9570439
12/12/2015,Aggravated Assault No Firearm,-75.26096501,39.97492243
12/12/2015,Narcotic / Drug Law Violations,-75.17450384,39.93256823
12/12/2015,Theft from Vehicle,-75.17420762,39.90540175
12/12/2015,All Other Offenses,-75.22525674,40.0260691
12/12/2015,Fraud,-75.12758133,39.99429957
12/12/2015,Theft from Vehicle,-75.05009558,40.0328314
12/12/2015,Other Assaults,-75.1433478,40.03116075
12/12/2015,Thefts,-75.18635005,39.95436089
12/12/2015,Vandalism/Criminal Mischief,-75.22354019,39.96456813
12/12/2015,All Other Offenses,-75.23622298,39.9807421
12/12/2015,Theft from Vehicle,-75.11597502,40.0239524
12/12/2015,All Other Offenses,-75.23645745,39.92472443
12/12/2015,Other Assaults,-75.23181716,39.9457633
12/12/2015,Other Assaults,-75.24272488,39.97933412
12/12/2015,Narcotic / Drug Law Violations,-75.15659557,40.00749343
12/12/2015,All Other Offenses,-75.07818225,40.02241576
12/12/2015,All Other Offenses,-75.07818225,40.02241576
12/12/2015,All Other Offenses,-75.07818225,40.02241576
12/12/2015,All Other Offenses,-75.07818225,40.02241576
12/12/2015,All Other Offenses,-75.07689739,40.0232929
12/12/2015,Theft from Vehicle,-75.13705218,40.00943875
12/12/2015,Burglary Non-Residential,-75.21665008,39.95581725
12/12/2015,All Other Offenses,-75.10463962,40.00903138
12/12/2015,Theft from Vehicle,-75.14365024,40.01144834
12/12/2015,Disorderly Conduct,-75.1597198,39.95290902
12/12/2015,Disorderly Conduct,-75.04002008,40.03891001
12/12/2015,Disorderly Conduct,-75.07818225,40.02241576
12/12/2015,Thefts,-75.2511787,39.97208403
12/12/2015,Vandalism/Criminal Mischief,-75.13075228,39.97751999
12/12/2015,Other Assaults,-75.11815688,40.02482701
12/12/2015,Fraud,-75.16667258,39.99946908
12/12/2015,Other Assaults,-75.24013406,39.96957342
12/12/2015,Forgery and Counterfeiting,-75.15477877,39.99336534
12/12/2015,Disorderly Conduct,-75.21171494,39.94205684
12/12/2015,All Other Offenses,-75.15659557,40.00749343
12/12/2015,All Other Offenses,-75.15863353,40.0223908
12/12/2015,All Other Offenses,-75.17864438,40.01472321
12/12/2015,Thefts,-75.11441828,39.99597633
12/12/2015,Other Assaults,-75.1571825,39.99423675
12/12/2015,All Other Offenses,-75.14841653,40.01202384
12/12/2015,Theft from Vehicle,-75.06891929,40.05083754
12/12/2015,Theft from Vehicle,-75.16562085,39.9735684
12/12/2015,Thefts,-75.16533349,39.98591549
12/12/2015,Theft from Vehicle,-75.2350763,39.96042408
12/12/2015,Theft from Vehicle,-75.21175683,40.00803153
12/12/2015,Theft from Vehicle,-75.23525096,39.9884985
12/12/2015,Narcotic / Drug Law Violations,-75.12528118,39.9918453
12/12/2015,Arson,,
12/12/2015,Robbery Firearm,-75.12208007,40.02282925
12/12/2015,Aggravated Assault No Firearm,-75.12903586,39.99247012
12/12/2015,Thefts,-75.22512044,39.93199574
12/12/2015,Burglary Residential,-75.09045102,40.01932025
12/12/2015,Fraud,-75.13699853,40.04199257
12/12/2015,Disorderly Conduct,-75.15185974,40.00621481
12/12/2015,Thefts,-75.12738439,39.98884373
12/12/2015,Thefts,-75.11766114,40.03485904
12/12/2015,Other Assaults,-75.15621382,39.98633376
12/12/2015,Theft from Vehicle,-75.0468818,40.03845079
12/12/2015,Theft from Vehicle,-75.19987934,40.01019441
12/12/2015,Theft from Vehicle,-75.19296088,40.00060357
12/12/2015,Thefts,-74.96476318,40.08230141
12/12/2015,Thefts,-74.95943282,40.08652071
12/12/2015,Thefts,-75.1504488,40.0078468
12/12/2015,DRIVING UNDER THE INFLUENCE,-75.07874677,40.01059303
12/12/2015,DRIVING UNDER THE INFLUENCE,-75.06892516,40.00880042
12/12/2015,DRIVING UNDER THE INFLUENCE,-75.02658816,40.03767321
12/12/2015,Burglary Residential,-75.15025007,39.96253721
12/12/2015,Thefts,-75.12827656,39.9813829
12/12/2015,Vandalism/Criminal Mischief,-75.16583052,39.95028348
12/12/2015,Vandalism/Criminal Mischief,-75.16602152,39.96912748
12/12/2015,Vandalism/Criminal Mischief,-75.17642251,39.94786282
12/12/2015,Vandalism/Criminal Mischief,-75.17720457,39.95169506
12/12/2015,Arson,-75.22675423,39.96045296
12/12/2015,Robbery No Firearm,,
12/12/2015,DRIVING UNDER THE INFLUENCE,-75.15794941,39.91638487
12/12/2015,Disorderly Conduct,-75.16824688,39.93057769
12/12/2015,Vandalism/Criminal Mischief,-74.97419902,40.08713306
12/12/2015,Theft from Vehicle,-75.1566596,39.9847624
12/12/2015,Weapon Violations,-75.13290734,40.00069614
12/12/2015,Theft from Vehicle,-75.13849839,40.00484021
12/12/2015,Liquor Law Violations,-75.07818225,40.02241576
12/12/2015,Liquor Law Violations,-75.08367648,40.01686325
12/12/2015,Liquor Law Violations,-75.07818225,40.02241576
12/12/2015,DRIVING UNDER THE INFLUENCE,-75.24572074,39.97659785
12/12/2015,DRIVING UNDER THE INFLUENCE,-75.20402331,39.97226521
12/12/2015,Vandalism/Criminal Mischief,-75.15965212,40.05890716
